2125,1466000,15
2139,1466000,16
2139,0,14
2139,0,13
2140,1733000,15
2193,0,14
2193,0,13
2194,1733000,15
2223,1733000,16
2224,1466000,15
2238,1466000,16
2238,0,14
2238,0,13
2239,1733000,15
2268,1733000,16
2269,1466000,15
2283,1466000,16
2283,0,14
2283,0,13
2284,1733000,15
2313,1733000,16
2314,1466000,15
2328,1466000,16
2328,0,14
2328,0,13
2329,1733000,15
2359,1733000,16
2359,1466000,15
2373,1466000,16
2374,0,14
2374,0,13
2374,1733000,15
2404,1733000,16
2404,1466000,15
2419,1466000,16
2419,0,14
2419,0,13
2419,1733000,15
2449,1733000,16
2449,1466000,15
2464,1466000,16
2464,0,14
2464,0,13
2464,1733000,15
2494,1733000,16
2495,1466000,15
2509,1466000,16
2509,0,14
2509,0,13
2510,1733000,15
2539,1733000,16
2540,1466000,15
2554,1466000,16
2554,0,14
2554,0,13
2555,1733000,15
2584,1733000,16
2585,1466000,15
2599,1466000,16
2599,0,14
2599,0,13
2600,1733000,15
2629,1733000,16
2630,1466000,15
2644,1466000,16
2644,0,14
2644,0,13
2645,1733000,15
2674,1733000,16
2675,1466000,15
2689,1466000,16
2689,0,14
2689,0,13
2690,1733000,15
2719,1733000,16
2720,1466000,15
2734,1466000,16
2734,0,14
2734,0,13
2735,1733000,15
2764,1733000,16
2765,1466000,15
2779,1466000,16
2779,0,14
2779,0,13
2780,1733000,15
2809,1733000,16
2810,1466000,15
2824,1466000,16
2824,0,14
2824,0,13
2825,1733000,15
2854,1733000,16
2855,1466000,15
2869,1466000,16
2869,0,14
2869,0,13
2870,1733000,15
2899,1733000,16
2900,1466000,15
2914,1466000,16
2914,0,14
2914,0,13
2915,1733000,15
2944,1733000,16
2945,1466000,15
2959,1466000,16
2959,0,14
2959,0,13
2960,1733000,15
2989,1733000,16
2990,1466000,15
3004,1466000,16
3004,0,14
3004,0,13
3005,1733000,15
3035,1733000,16
3035,1466000,15
3050,1466000,16
3050,0,14
3050,0,13
3050,1733000,15
3080,1733000,16
3080,1466000,15
3095,1466000,16
3095,0,14
3095,0,13
3095,1733000,15
3125,1733000,16
3125,1466000,15
3140,1466000,16
3140,0,14
3140,0,13
3195,1733000,15
3195,0,14
3195,0,13
3196,1733000,15
3225,1733000,16
3225,1466000,15
3240,1466000,16
3240,0,14
3240,0,13
3240,1733000,15
3270,1733000,16
3270,1466000,15
3285,1466000,16
3285,0,14
3285,0,13
3286,1733000,15
3315,1733000,16
3316,1466000,15
3330,1466000,16
3330,0,14
3330,0,13
3331,1733000,15
3360,1733000,16
3361,1466000,15
3375,1466000,16
3375,0,14
3375,0,13
3376,1733000,15
3405,1733000,16
3406,1466000,15
3420,1466000,16
3420,0,14
3420,0,13
3421,1733000,15
3450,1733000,16
3451,1466000,15
3465,1466000,16
3465,0,14
3465,0,13
3466,1733000,15
3495,1733000,16
3496,1466000,15
3510,1466000,16
3510,0,14
3510,0,13
3511,1733000,15
3540,1733000,16
3541,1466000,15
3555,1466000,16
3555,0,14
3555,0,13
3556,1733000,15
3585,1733000,16
3586,1466000,15
3600,1466000,16
3600,0,14
3600,0,13
3601,1733000,15
3630,1733000,16
3631,1466000,15
3645,1466000,16
3645,0,14
3645,0,13
3646,1733000,15
3675,1733000,16
3676,1466000,15
3690,1466000,16
3690,0,14
3690,0,13
3691,1733000,15
3720,1733000,16
3721,1466000,15
3735,1466000,16
3735,0,14
3735,0,13
3736,1733000,15
3765,1733000,16
3766,1466000,15
3780,1466000,16
3780,0,14
3780,0,13
3781,1733000,15
3810,1733000,16
3811,1466000,15
3826,1466000,16
3826,0,14
3826,0,13
3826,1733000,15
3856,1733000,16
3856,1466000,15
3871,1466000,16
3871,0,14
3871,0,13
3871,1733000,15
3901,1733000,16
3901,1466000,15
3916,1466000,16
3916,0,14
3916,0,13
3916,1733000,15
3946,1733000,16
3946,1466000,15
3961,1466000,16
3961,0,14
3961,0,13
3961,1733000,15
3991,1733000,16
3991,1466000,15
4006,1466000,16
4006,0,14
4006,0,13
4007,1733000,15
4036,1733000,16
4037,1466000,15
4051,1466000,16
4051,0,14
4051,0,13
4052,1733000,15
4081,1733000,16
4082,1466000,15
4096,1466000,16
4096,0,14
4096,0,13
4097,1733000,15
4126,1733000,16
4127,1466000,15
4141,1466000,16
4141,0,14
4141,0,13
4142,1733000,15
4193,0,14
4193,0,13
4194,1733000,15
4223,1733000,16
4224,1466000,15
4238,1466000,16
4238,0,14
4238,0,13
4239,1733000,15
4268,1733000,16
4269,1466000,15
4283,1466000,16
4283,0,14
4283,0,13
4284,1733000,15
4313,1733000,16
4314,1466000,15
4328,1466000,16
4328,0,14
4328,0,13
4329,1733000,15
4358,1733000,16
4359,1466000,15
4373,1466000,16
4373,0,14
4373,0,13
4374,1733000,15
4403,1733000,16
4404,1466000,15
4418,1466000,16
4418,0,14
4418,0,13
4419,1733000,15
4449,1733000,16
4449,1466000,15
4464,1466000,16
4464,0,14
4464,0,13
4464,1733000,15
4494,1733000,16
4494,1466000,15
4509,1466000,16
4509,0,14
4509,0,13
4509,1733000,15
4539,1733000,16
4539,1466000,15
4554,1466000,16
4554,0,14
4554,0,13
4554,1733000,15
4584,1733000,16
4584,1466000,15
4599,1466000,16
4599,0,14
4599,0,13
4599,1733000,15
4629,1733000,16
4630,1466000,15
4644,1466000,16
4644,0,14
4644,0,13
4645,1733000,15
4674,1733000,16
4674,1466000,15
4689,1466000,16
4689,0,14
4689,0,13
4690,1733000,15
4719,1733000,16
4720,1466000,15
4734,1466000,16
4734,0,14
4734,0,13
4735,1733000,15
4764,1733000,16
4765,1466000,15
4779,1466000,16
4779,0,14
4779,0,13
4780,1733000,15
4809,1733000,16
4810,1466000,15
4824,1466000,16
4824,0,14
4824,0,13
4825,1733000,15
4854,1733000,16
4855,1466000,15
4869,1466000,16
4869,0,14
4869,0,13
4870,1733000,15
4899,1733000,16
4900,1466000,15
4914,1466000,16
4914,0,14
4914,0,13
4915,1733000,15
4944,1733000,16
4945,1466000,15
4959,1466000,16
4959,0,14
4959,0,13
4960,1733000,15
4989,1733000,16
4990,1466000,15
5004,1466000,16
5004,0,14
5004,0,13
5005,1733000,15
5034,1733000,16
5035,1466000,15
5049,1466000,16
5049,0,14
5049,0,13
5050,1733000,15
5079,1733000,16
5080,1466000,15
5094,1466000,16
5094,0,14
5094,0,13
5095,1733000,15
5124,1733000,16
5125,1466000,15
5140,1466000,16
5140,0,14
5140,0,13
5140,1733000,15
5193,0,14
5193,0,13
5194,1733000,15
5223,1733000,16
5224,1466000,15
5238,1466000,16
5238,0,14
5238,0,13
5239,1733000,15
5268,1733000,16
5269,1466000,15
5283,1466000,16
5283,0,14
5283,0,13
5284,1733000,15
5313,1733000,16
5314,1466000,15
5328,1466000,16
5328,0,14
5328,0,13
5329,1733000,15
5358,1733000,16
5359,1466000,15
5373,1466000,16
5373,0,14
5373,0,13
5374,1733000,15
5403,1733000,16
5404,1466000,15
5419,1466000,16
5419,0,14
5419,0,13
5419,1733000,15
5449,1733000,16
5449,1466000,15
5464,1466000,16
5464,0,14
5464,0,13
5464,1733000,15
5494,1733000,16
5494,1466000,15
5509,1466000,16
5509,0,14
5509,0,13
5509,1733000,15
5539,1733000,16
5539,1466000,15
5554,1466000,16
5554,0,14
5554,0,13
5554,1733000,15
5584,1733000,16
5584,1466000,15
5599,1466000,16
5599,0,14
5599,0,13
5599,1733000,15
5629,1733000,16
5629,1466000,15
5644,1466000,16
5644,0,14
5644,0,13
5645,1733000,15
5674,1733000,16
5675,1466000,15
5689,1466000,16
5689,0,14
5689,0,13
5690,1733000,15
5719,1733000,16
5720,1466000,15
5734,1466000,16
5734,0,14
5734,0,13
5735,1733000,15
5764,1733000,16
5765,1466000,15
5779,1466000,16
5779,0,14
5779,0,13
5780,1733000,15
5809,1733000,16
5810,1466000,15
5824,1466000,16
5824,0,14
5824,0,13
5825,1733000,15
5854,1733000,16
5855,1466000,15
5869,1466000,16
5869,0,14
5869,0,13
5870,1733000,15
5899,1733000,16
5900,1466000,15
5914,1466000,16
5914,0,14
5914,0,13
5915,1733000,15
5944,1733000,16
5945,1466000,15
5959,1466000,16
5959,0,14
5959,0,13
5960,1733000,15
5989,1733000,16
5990,1466000,15
6004,1466000,16
6004,0,14
6004,0,13
6005,1733000,15
6034,1733000,16
6035,1466000,15
6049,1466000,16
6049,0,14
6049,0,13
6050,1733000,15
6079,1733000,16
6080,1466000,15
6094,1466000,16
6094,0,14
6094,0,13
6095,1733000,15
6124,1733000,16
6125,1466000,15
6139,1466000,16
6139,0,14
6139,0,13
6140,1733000,15
6193,0,14
6193,0,13
6194,1733000,15
6223,1733000,16
6224,1466000,15
6238,1466000,16
6238,0,14
6238,0,13
6239,1733000,15
6268,1733000,16
6269,1466000,15
6283,1466000,16
6283,0,14
6283,0,13
6284,1733000,15
6313,1733000,16
6314,1466000,15
6328,1466000,16
6328,0,14
6328,0,13
6329,1733000,15
6359,1733000,16
6359,1466000,15
6373,1466000,16
6373,0,14
6373,0,13
6374,1733000,15
6403,1733000,16
6404,1466000,15
6419,1466000,16
6419,0,14
6419,0,13
6419,1733000,15
6449,1733000,16
6449,1466000,15
6464,1466000,16
6464,0,14
6464,0,13
6464,1733000,15
6494,1733000,16
6494,1466000,15
6509,1466000,16
6509,0,14
6509,0,13
6509,1733000,15
6539,1733000,16
6539,1466000,15
6554,1466000,16
6554,0,14
6554,0,13
6554,1733000,15
6584,1733000,16
6584,1466000,15
6599,1466000,16
6599,0,14
6599,0,13
6599,1733000,15
6629,1733000,16
6629,1466000,15
6644,1466000,16
6644,0,14
6644,0,13
6644,1733000,15
6674,1733000,16
6674,1466000,15
6689,1466000,16
6689,0,14
6689,0,13
6690,1733000,15
6719,1733000,16
6719,1466000,15
6734,1466000,16
6734,0,14
6734,0,13
6735,1733000,15
6764,1733000,16
6765,1466000,15
6779,1466000,16
6779,0,14
6779,0,13
6780,1733000,15
6809,1733000,16
6809,1466000,15
6824,1466000,16
6824,0,14
6824,0,13
6825,1733000,15
6854,1733000,16
6855,1466000,15
6869,1466000,16
6869,0,14
6869,0,13
6870,1733000,15
6899,1733000,16
6900,1466000,15
6914,1466000,16
6914,0,14
6914,0,13
6915,1733000,15
6944,1733000,16
6945,1466000,15
6959,1466000,16
6959,0,14
6959,0,13
6960,1733000,15
6989,1733000,16
6990,1466000,15
7004,1466000,16
7004,0,14
7004,0,13
7005,1733000,15
7034,1733000,16
7035,1466000,15
7049,1466000,16
7049,0,14
7049,0,13
7050,1733000,15
7079,1733000,16
7080,1466000,15
7094,1466000,16
7094,0,14
7094,0,13
7095,1733000,15
7124,1733000,16
7125,1466000,15
7139,1466000,16
7139,0,14
7139,0,13
7140,1733000,15
7193,0,14
7193,0,13
7194,1733000,15
7223,1733000,16
7224,1466000,15
7238,1466000,16
7238,0,14
7238,0,13
7239,1733000,15
7268,1733000,16
7269,1466000,15
7283,1466000,16
7283,0,14
7283,0,13
7284,1733000,15
7313,1733000,16
7314,1466000,15
7328,1466000,16
7328,0,14
7328,0,13
7329,1733000,15
7358,1733000,16
7359,1466000,15
7373,1466000,16
7373,0,14
7373,0,13
7374,1733000,15
7403,1733000,16
7404,1466000,15
7418,1466000,16
7418,0,14
7418,0,13
7419,1733000,15
7448,1733000,16
7449,1466000,15
7463,1466000,16
7463,0,14
7463,0,13
7464,1733000,15
7493,1733000,16
7494,1466000,15
7508,1466000,16
7508,0,14
7508,0,13
7509,1733000,15
7538,1733000,16
7539,1466000,15
7553,1466000,16
7553,0,14
7553,0,13
7554,1733000,15
7584,1733000,16
7584,1466000,15
7599,1466000,16
7599,0,14
7599,0,13
7599,1733000,15
7629,1733000,16
7629,1466000,15
7644,1466000,16
7644,0,14
7644,0,13
7644,1733000,15
7674,1733000,16
7674,1466000,15
7689,1466000,16
7689,0,14
7689,0,13
7689,1733000,15
7719,1733000,16
7719,1466000,15
7734,1466000,16
7734,0,14
7734,0,13
7734,1733000,15
7764,1733000,16
7764,1466000,15
7779,1466000,16
7779,0,14
7779,0,13
7780,1733000,15
7809,1733000,16
7810,1466000,15
7824,1466000,16
7824,0,14
7824,0,13
7825,1733000,15
7854,1733000,16
7855,1466000,15
7869,1466000,16
7869,0,14
7869,0,13
7870,1733000,15
7899,1733000,16
7900,1466000,15
7914,1466000,16
7914,0,14
7914,0,13
7915,1733000,15
7944,1733000,16
7945,1466000,15
7959,1466000,16
7959,0,14
7959,0,13
7960,1733000,15
7989,1733000,16
7990,1466000,15
8004,1466000,16
8004,0,14
8004,0,13
8005,1733000,15
8034,1733000,16
8035,1466000,15
8049,1466000,16
8049,0,14
8049,0,13
8050,1733000,15
8079,1733000,16
8080,1466000,15
8094,1466000,16
8094,0,14
8094,0,13
8095,1733000,15
8124,1733000,16
8125,1466000,15
8139,1466000,16
8139,0,14
8139,0,13
8140,1733000,15
8193,0,14
8193,0,13
8194,1733000,15
8223,1733000,16
8224,1466000,15
8238,1466000,16
8238,0,14
8238,0,13
8239,1733000,15
8268,1733000,16
8269,1466000,15
8283,1466000,16
8283,0,14
8283,0,13
8284,1733000,15
8313,1733000,16
8314,1466000,15
8328,1466000,16
8328,0,14
8328,0,13
8329,1733000,15
8359,1733000,16
8359,1466000,15
8374,1466000,16
8374,0,14
8374,0,13
8374,1733000,15
8404,1733000,16
8404,1466000,15
8419,1466000,16
8419,0,14
8419,0,13
8419,1733000,15
8449,1733000,16
8449,1466000,15
8464,1466000,16
8464,0,14
8464,0,13
8464,1733000,15
8494,1733000,16
8494,1466000,15
8509,1466000,16
8509,0,14
8509,0,13
8510,1733000,15
8539,1733000,16
8540,1466000,15
8554,1466000,16
8554,0,14
8554,0,13
8555,1733000,15
8584,1733000,16
8585,1466000,15
8599,1466000,16
8599,0,14
8599,0,13
8600,1733000,15
8629,1733000,16
8630,1466000,15
8644,1466000,16
8644,0,14
8644,0,13
8645,1733000,15
8674,1733000,16
8675,1466000,15
8689,1466000,16
8689,0,14
8689,0,13
8690,1733000,15
8719,1733000,16
8720,1466000,15
8734,1466000,16
8734,0,14
8734,0,13
8735,1733000,15
8764,1733000,16
8765,1466000,15
8779,1466000,16
8779,0,14
8779,0,13
8780,1733000,15
8809,1733000,16
8810,1466000,15
8824,1466000,16
8824,0,14
8824,0,13
8825,1733000,15
8854,1733000,16
8855,1466000,15
8869,1466000,16
8869,0,14
8869,0,13
8870,1733000,15
8899,1733000,16
8900,1466000,15
8914,1466000,16
8914,0,14
8914,0,13
8915,1733000,15
8944,1733000,16
8945,1466000,15
8959,1466000,16
8959,0,14
8959,0,13
8960,1733000,15
8989,1733000,16
8990,1466000,15
9004,1466000,16
9004,0,14
9004,0,13
9005,1733000,15
9034,1733000,16
9035,1466000,15
9049,1466000,16
9049,0,14
9049,0,13
9050,1733000,15
9079,1733000,16
9080,1466000,15
9094,1466000,16
9094,0,14
9094,0,13
9095,1733000,15
9124,1733000,16
9125,1466000,15
9139,1466000,16
9139,0,14
9139,0,13
9140,1733000,15
9193,0,14
9193,0,13
9194,1733000,15
9223,1733000,16
9224,1466000,15
9238,1466000,16
9238,0,14
9238,0,13
9239,1733000,15
9268,1733000,16
9269,1466000,15
9283,1466000,16
9283,0,14
9283,0,13
9284,1733000,15
9313,1733000,16
9314,1466000,15
9328,1466000,16
9328,0,14
9328,0,13
9329,1733000,15
9358,1733000,16
9359,1466000,15
9374,1466000,16
9374,0,14
9374,0,13
9374,1733000,15
9404,1733000,16
9404,1466000,15
9419,1466000,16
9419,0,14
9419,0,13
9419,1733000,15
9449,1733000,16
9449,1466000,15
9464,1466000,16
9464,0,14
9464,0,13
9464,1733000,15
9494,1733000,16
9494,1466000,15
9509,1466000,16
9509,0,14
9509,0,13
9509,1733000,15
9539,1733000,16
9540,1466000,15
9554,1466000,16
9554,0,14
9554,0,13
9554,1733000,15
9584,1733000,16
9584,1466000,15
9599,1466000,16
9599,0,14
9599,0,13
9600,1733000,15
9629,1733000,16
9629,1466000,15
9644,1466000,16
9644,0,14
9644,0,13
9645,1733000,15
9674,1733000,16
9675,1466000,15
9689,1466000,16
9689,0,14
9689,0,13
9690,1733000,15
9719,1733000,16
9720,1466000,15
9734,1466000,16
9734,0,14
9734,0,13
9735,1733000,15
9764,1733000,16
9765,1466000,15
9779,1466000,16
9779,0,14
9779,0,13
9780,1733000,15
9809,1733000,16
9810,1466000,15
9824,1466000,16
9824,0,14
9824,0,13
9825,1733000,15
9854,1733000,16
9855,1466000,15
9869,1466000,16
9869,0,14
9869,0,13
9870,1733000,15
9899,1733000,16
9900,1466000,15
9914,1466000,16
9914,0,14
9914,0,13
9915,1733000,15
9944,1733000,16
9945,1466000,15
9959,1466000,16
9959,0,14
9959,0,13
9960,1733000,15
9989,1733000,16
9990,1466000,15
10004,1466000,16
10004,0,14
10004,0,13
10005,1733000,15
10034,1733000,16
10035,1466000,15
10049,1466000,16
10049,0,14
10049,0,13
10050,1733000,15
10079,1733000,16
10080,1466000,15
10094,1466000,16
10094,0,14
10094,0,13
10095,1733000,15
10124,1733000,16
10125,1466000,15
10139,1466000,16
10139,0,14
10139,0,13
10140,1733000,15
10193,0,14
10193,0,13
10194,1733000,15
10223,1733000,16
10224,1466000,15
10238,1466000,16
10238,0,14
10238,0,13
10239,1733000,15
10268,1733000,16
10269,1466000,15
10283,1466000,16
10283,0,14
10283,0,13
10284,1733000,15
10313,1733000,16
10314,1466000,15
10328,1466000,16
10328,0,14
10328,0,13
10329,1733000,15
10359,1733000,16
10359,1466000,15
10374,1466000,16
10374,0,14
10374,0,13
10374,1733000,15
10404,1733000,16
10404,1466000,15
10419,1466000,16
10419,0,14
10419,0,13
10419,1733000,15
10449,1733000,16
10449,1466000,15
10464,1466000,16
10464,0,14
10464,0,13
10465,1733000,15
10494,1733000,16
10494,1466000,15
10509,1466000,16
10509,0,14
10509,0,13
10510,1733000,15
10539,1733000,16
10540,1466000,15
10554,1466000,16
10554,0,14
10554,0,13
10555,1733000,15
10584,1733000,16
10585,1466000,15
10599,1466000,16
10599,0,14
10599,0,13
10600,1733000,15
10629,1733000,16
10630,1466000,15
10644,1466000,16
10644,0,14
10644,0,13
10645,1733000,15
10674,1733000,16
10675,1466000,15
10689,1466000,16
10689,0,14
10689,0,13
10690,1733000,15
10719,1733000,16
10720,1466000,15
10734,1466000,16
10734,0,14
10734,0,13
10735,1733000,15
10764,1733000,16
10765,1466000,15
10779,1466000,16
10779,0,14
10779,0,13
10780,1733000,15
10809,1733000,16
10810,1466000,15
10824,1466000,16
10824,0,14
10824,0,13
10825,1733000,15
10854,1733000,16
10855,1466000,15
10869,1466000,16
10869,0,14
10869,0,13
10870,1733000,15
10899,1733000,16
10900,1466000,15
10914,1466000,16
10914,0,14
10914,0,13
10915,1733000,15
10944,1733000,16
10945,1466000,15
10959,1466000,16
10959,0,14
10959,0,13
10960,1733000,15
10989,1733000,16
10990,1466000,15
11004,1466000,16
11004,0,14
11004,0,13
11005,1733000,15
11034,1733000,16
11035,1466000,15
11049,1466000,16
11049,0,14
11049,0,13
11050,1733000,15
11079,1733000,16
11080,1466000,15
11094,1466000,16
11094,0,14
11094,0,13
11095,1733000,15
11124,1733000,16
11125,1466000,15
11140,1466000,16
11140,0,14
11140,0,13
11140,1733000,15
11193,0,14
11193,0,13
11194,1733000,15
11223,1733000,16
11224,1466000,15
11238,1466000,16
11238,0,14
11238,0,13
11239,1733000,15
11268,1733000,16
11269,1466000,15
11283,1466000,16
11283,0,14
11283,0,13
11284,1733000,15
11313,1733000,16
11314,1466000,15
11328,1466000,16
11328,0,14
11328,0,13
11329,1733000,15
11359,1733000,16
11359,1466000,15
11373,1466000,16
11373,0,14
11373,0,13
11374,1733000,15
11404,1733000,16
11404,1466000,15
11419,1466000,16
11419,0,14
11419,0,13
11419,1733000,15
11449,1733000,16
11449,1466000,15
11464,1466000,16
11464,0,14
11464,0,13
11464,1733000,15
11494,1733000,16
11494,1466000,15
11509,1466000,16
11509,0,14
11509,0,13
11509,1733000,15
11539,1733000,16
11539,1466000,15
11554,1466000,16
11554,0,14
11554,0,13
11554,1733000,15
11584,1733000,16
11584,1466000,15
11599,1466000,16
11599,0,14
11599,0,13
11599,1733000,15
11629,1733000,16
11629,1466000,15
11644,1466000,16
11644,0,14
11644,0,13
11644,1733000,15
11674,1733000,16
11674,1466000,15
11689,1466000,16
11689,0,14
11689,0,13
11690,1733000,15
11719,1733000,16
11720,1466000,15
11734,1466000,16
11734,0,14
11734,0,13
11735,1733000,15
11764,1733000,16
11765,1466000,15
11779,1466000,16
11779,0,14
11779,0,13
11780,1733000,15
11809,1733000,16
11810,1466000,15
11824,1466000,16
11824,0,14
11824,0,13
11825,1733000,15
11854,1733000,16
11855,1466000,15
11869,1466000,16
11869,0,14
11869,0,13
11870,1733000,15
11899,1733000,16
11900,1466000,15
11914,1466000,16
11914,0,14
11914,0,13
11915,1733000,15
11944,1733000,16
11945,1466000,15
11959,1466000,16
11959,0,14
11959,0,13
11960,1733000,15
11989,1733000,16
11990,1466000,15
12004,1466000,16
12004,0,14
12004,0,13
12005,1733000,15
12034,1733000,16
12035,1466000,15
12049,1466000,16
12049,0,14
12049,0,13
12050,1733000,15
12079,1733000,16
12080,1466000,15
12094,1466000,16
12094,0,14
12094,0,13
12095,1733000,15
12124,1733000,16
12125,1466000,15
12139,1466000,16
12139,0,14
12139,0,13
12140,1733000,15
12193,0,14
12193,0,13
12194,1733000,15
12223,1733000,16
12224,1466000,15
12238,1466000,16
12238,0,14
12238,0,13
12239,1733000,15
12268,1733000,16
12269,1466000,15
12283,1466000,16
12283,0,14
12283,0,13
12284,1733000,15
12313,1733000,16
12314,1466000,15
12328,1466000,16
12328,0,14
12328,0,13
12329,1733000,15
12358,1733000,16
12359,1466000,15
12373,1466000,16
12373,0,14
12373,0,13
12374,1733000,15
12403,1733000,16
12404,1466000,15
12418,1466000,16
12418,0,14
12418,0,13
12419,1733000,15
12449,1733000,16
12449,1466000,15
12464,1466000,16
12464,0,14
12464,0,13
12464,1733000,15
12494,1733000,16
12494,1466000,15
12509,1466000,16
12509,0,14
12509,0,13
12509,1733000,15
12539,1733000,16
12539,1466000,15
12554,1466000,16
12554,0,14
12554,0,13
12554,1733000,15
12584,1733000,16
12584,1466000,15
12599,1466000,16
12599,0,14
12599,0,13
12599,1733000,15
12629,1733000,16
12630,1466000,15
12644,1466000,16
12644,0,14
12644,0,13
12644,1733000,15
12674,1733000,16
12674,1466000,15
12689,1466000,16
12689,0,14
12689,0,13
12690,1733000,15
12719,1733000,16
12719,1466000,15
12734,1466000,16
12734,0,14
12734,0,13
12735,1733000,15
12764,1733000,16
12765,1466000,15
12779,1466000,16
12779,0,14
12779,0,13
12780,1733000,15
12809,1733000,16
12810,1466000,15
12824,1466000,16
12824,0,14
12824,0,13
12825,1733000,15
12854,1733000,16
12855,1466000,15
12869,1466000,16
12869,0,14
12869,0,13
12870,1733000,15
12899,1733000,16
12900,1466000,15
12914,1466000,16
12914,0,14
12914,0,13
12915,1733000,15
12944,1733000,16
12945,1466000,15
12959,1466000,16
12959,0,14
12959,0,13
12960,1733000,15
12989,1733000,16
12990,1466000,15
13004,1466000,16
13004,0,14
13004,0,13
13005,1733000,15
13034,1733000,16
13035,1466000,15
13049,1466000,16
13049,0,14
13049,0,13
13050,1733000,15
13079,1733000,16
13080,1466000,15
13094,1466000,16
13094,0,14
13094,0,13
13095,1733000,15
13124,1733000,16
13125,1466000,15
